airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple carriers,2019-03-21,Delhi,Cochin,18:00:00,01:35:00,455,1.0,No Info,7363
Air India,2019-06-24,Delhi,Cochin,17:40:00,23:00:00,320,1.0,No Info,7174
Jet Airways,2019-06-12,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,14714
SpiceJet,2019-03-15,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3815
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,8529
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,10844
Jet Airways,2019-06-12,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,10262
Jet Airways,2019-06-09,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,13014
IndiGo,2019-05-09,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No Info,5636
Jet Airways,2019-06-15,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7202
GoAir,2019-04-06,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,3419
SpiceJet,2019-06-09,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No Info,9158
Air India,2019-06-24,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No Info,9548
Multiple carriers,2019-06-12,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,13587
Air India,2019-03-21,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,7615
Air India,2019-05-06,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,17049
Multiple carriers,2019-06-01,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13377
IndiGo,2019-05-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,7006
IndiGo,2019-04-01,Kolkata,Banglore,09:20:00,14:15:00,295,1.0,No Info,10308
IndiGo,2019-03-24,Banglore,New Delhi,10:10:00,13:00:00,170,0.0,No Info,5734
IndiGo,2019-04-09,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
SpiceJet,2019-05-12,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,4423
IndiGo,2019-03-09,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,6297
IndiGo,2019-03-21,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3384
Jet Airways,2019-06-12,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No Info,14714
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,10368
SpiceJet,2019-05-01,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,3873
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,11:25:00,1280,1.0,In-flight meal not included,13712
Jet Airways,2019-06-12,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,10368
IndiGo,2019-06-15,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,4423
IndiGo,2019-05-03,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3850
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,9663
Jet Airways,2019-03-01,Banglore,New Delhi,22:50:00,09:30:00,640,1.0,1 Long layover,31825
Jet Airways,2019-03-06,Delhi,Cochin,19:10:00,18:50:00,2860,2.0,No Info,20694
Air India,2019-05-18,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,13432
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,11:25:00,1280,1.0,In-flight meal not included,7832
IndiGo,2019-03-12,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No Info,4148
IndiGo,2019-04-12,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,4591
Air India,2019-06-12,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,5510
Air India,2019-06-09,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No Info,6961
Jet Airways,2019-03-18,Banglore,New Delhi,22:50:00,08:15:00,565,1.0,No Info,13555
IndiGo,2019-03-12,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No Info,4049
SpiceJet,2019-05-24,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No Info,8479
Multiple carriers,2019-03-06,Delhi,Cochin,04:45:00,18:50:00,845,1.0,No Info,13875
IndiGo,2019-04-27,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,4423
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,In-flight meal not included,10844
Jet Airways,2019-03-18,Banglore,New Delhi,05:45:00,16:10:00,625,1.0,No Info,12284
Vistara,2019-05-15,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No Info,8610
Air India,2019-03-03,Banglore,New Delhi,19:10:00,10:35:00,925,2.0,No Info,13355
Vistara,2019-03-18,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,4842
IndiGo,2019-05-21,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,10:25:00,1220,1.0,In-flight meal not included,7832
Jet Airways,2019-06-09,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,8016
SpiceJet,2019-04-01,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,3841
Jet Airways,2019-06-12,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,In-flight meal not included,10262
Jet Airways,2019-03-24,Banglore,New Delhi,18:55:00,21:55:00,180,0.0,No Info,7229
Jet Airways,2019-06-15,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,8016
IndiGo,2019-06-21,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No Info,3597
Jet Airways,2019-03-03,Delhi,Cochin,17:30:00,04:25:00,655,1.0,No Info,17024
IndiGo,2019-05-06,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
IndiGo,2019-06-24,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,6442
IndiGo,2019-06-09,Delhi,Cochin,09:15:00,01:30:00,975,1.0,No Info,6628
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,No Info,13584
Jet Airways,2019-06-27,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Multiple carriers,2019-03-21,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,7618
Jet Airways,2019-06-15,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,8016
Jet Airways,2019-03-18,Banglore,New Delhi,21:25:00,10:25:00,780,1.0,No Info,13555
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,09:20:00,1655,1.0,No Info,14388
Jet Airways,2019-06-12,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,9564
IndiGo,2019-03-18,Banglore,New Delhi,16:15:00,20:35:00,260,1.0,No Info,4437
Multiple carriers,2019-03-03,Delhi,Cochin,02:15:00,11:30:00,555,1.0,No Info,17057
Air India,2019-03-09,Delhi,Cochin,07:05:00,19:15:00,2170,2.0,No Info,11762
Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,10844
Air Asia,2019-06-15,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,3807
Jet Airways,2019-06-03,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,14714
IndiGo,2019-04-03,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,2754
Jet Airways,2019-06-09,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,No Info,13376
Multiple carriers,2019-03-21,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No Info,8307
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,09:15:00,725,1.0,In-flight meal not included,11134
IndiGo,2019-05-18,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,7464
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,8586
GoAir,2019-05-15,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,7378
Jet Airways,2019-06-18,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,5769
Air India,2019-04-18,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,6094
SpiceJet,2019-03-27,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No Info,2017
Jet Airways,2019-05-21,Delhi,Cochin,08:00:00,19:00:00,660,1.0,In-flight meal not included,12898
IndiGo,2019-04-21,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,4591
IndiGo,2019-06-03,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,6093
IndiGo,2019-03-24,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,6144
Air Asia,2019-06-09,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No Info,7870
IndiGo,2019-06-27,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,4804
Vistara,2019-05-18,Kolkata,Banglore,17:00:00,20:20:00,1640,1.0,No Info,9555
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,22:05:00,1745,1.0,In-flight meal not included,10539
Air India,2019-03-06,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,14641
Jet Airways,2019-06-27,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,6478
Jet Airways,2019-05-21,Delhi,Cochin,19:45:00,12:35:00,1010,1.0,In-flight meal not included,12898
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,8452
SpiceJet,2019-06-27,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,4319
IndiGo,2019-04-01,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,4174
SpiceJet,2019-06-21,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Multiple carriers,2019-06-15,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,11200
IndiGo,2019-05-09,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,6015
Air India,2019-06-18,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,5228
Jet Airways,2019-05-24,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No Info,12121
Jet Airways,2019-05-27,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,12898
Air India,2019-03-24,Kolkata,Banglore,07:00:00,08:55:00,1555,1.0,No Info,12173
Vistara,2019-06-12,Kolkata,Banglore,20:20:00,10:45:00,865,1.0,No Info,8452
Jet Airways,2019-05-01,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,8355
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,No Info,12681
SpiceJet,2019-05-06,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No check-in baggage included,1965
Air Asia,2019-06-27,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No Info,3383
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
SpiceJet,2019-04-27,Kolkata,Banglore,14:55:00,17:25:00,150,0.0,No check-in baggage included,3841
Jet Airways,2019-03-12,Mumbai,Hyderabad,09:50:00,16:35:00,405,1.0,No Info,20120
Multiple carriers,2019-06-09,Delhi,Cochin,07:00:00,19:00:00,720,1.0,No Info,12192
Air India,2019-06-12,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Jet Airways,2019-03-12,Banglore,New Delhi,21:25:00,15:15:00,1070,1.0,No Info,13817
SpiceJet,2019-06-09,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,5264
Jet Airways,2019-05-21,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,14388
Jet Airways,2019-05-21,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No Info,16079
Jet Airways,2019-03-09,Banglore,New Delhi,08:55:00,09:30:00,1475,1.0,In-flight meal not included,11087
IndiGo,2019-04-09,Kolkata,Banglore,19:35:00,00:10:00,275,1.0,No Info,4860
SpiceJet,2019-05-06,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,2017
SpiceJet,2019-06-01,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,3841
IndiGo,2019-05-18,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,7144
Jet Airways,2019-06-24,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,In-flight meal not included,10262
Jet Airways,2019-06-09,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4050
Multiple carriers,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,7740
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,10844
Air India,2019-06-09,Kolkata,Banglore,07:00:00,20:25:00,805,1.0,No Info,10413
Jet Airways,2019-05-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,8040
Air India,2019-05-12,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Air India,2019-04-03,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,5176
SpiceJet,2019-06-12,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,7189
Vistara,2019-03-21,Banglore,New Delhi,06:40:00,21:55:00,915,1.0,No Info,6065
Jet Airways,2019-06-24,Mumbai,Hyderabad,08:45:00,10:15:00,90,0.0,In-flight meal not included,4995
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,In-flight meal not included,8586
Air Asia,2019-05-15,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4409
Multiple carriers,2019-05-27,Delhi,Cochin,11:30:00,19:15:00,465,1.0,In-flight meal not included,9254
Air India,2019-03-01,Banglore,New Delhi,05:50:00,22:45:00,1015,1.0,No Info,14069
Vistara,2019-05-01,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,8610
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,19:50:00,1640,1.0,No Info,12681
Air India,2019-05-21,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,7480
IndiGo,2019-03-03,Banglore,New Delhi,01:30:00,04:15:00,165,0.0,No Info,6860
Multiple carriers,2019-06-09,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13587
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,10262
Air India,2019-05-18,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,10975
Multiple carriers,2019-06-03,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,9736
Multiple carriers,2019-03-21,Delhi,Cochin,07:05:00,15:30:00,505,1.0,No Info,14486
IndiGo,2019-05-27,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,6147
Jet Airways,2019-05-12,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,7229
Jet Airways,2019-06-09,Delhi,Cochin,21:25:00,12:35:00,910,2.0,No Info,13292
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,12692
Jet Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,8541
Air India,2019-06-01,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No Info,13591
Vistara,2019-05-21,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,4878
Jet Airways,2019-05-15,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No Info,13941
Multiple carriers,2019-05-18,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,7670
IndiGo,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,6093
Jet Airways,2019-03-21,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,5678
IndiGo,2019-04-24,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,4804
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,In-flight meal not included,8066
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,19:50:00,1640,1.0,In-flight meal not included,8529
Air Asia,2019-06-06,Kolkata,Banglore,07:35:00,23:30:00,955,1.0,No Info,6810
Air India,2019-03-12,Banglore,New Delhi,00:30:00,08:45:00,495,1.0,No Info,13492
IndiGo,2019-05-21,Kolkata,Banglore,06:35:00,12:10:00,335,2.0,No Info,6103
IndiGo,2019-06-03,Mumbai,Hyderabad,01:40:00,03:10:00,90,0.0,No Info,2754
Multiple carriers,2019-03-03,Delhi,Cochin,04:00:00,18:50:00,890,1.0,No Info,15237
SpiceJet,2019-04-15,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,4319
SpiceJet,2019-05-03,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3859
Vistara,2019-06-24,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,11982
Jet Airways,2019-06-09,Delhi,Cochin,09:40:00,19:00:00,560,2.0,In-flight meal not included,10368
Air India,2019-03-03,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,22096
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,09:30:00,775,1.0,In-flight meal not included,11087
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No Info,9555
IndiGo,2019-06-15,Delhi,Cochin,14:20:00,22:30:00,490,1.0,No Info,6412
Multiple carriers,2019-06-01,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,11200
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,No Info,14571
IndiGo,2019-04-18,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4990
IndiGo,2019-05-27,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,4804
Jet Airways,2019-03-15,Banglore,New Delhi,05:45:00,16:10:00,625,1.0,In-flight meal not included,9134
IndiGo,2019-03-06,Delhi,Cochin,06:40:00,21:20:00,880,2.0,No Info,6610
Air India,2019-03-03,Delhi,Cochin,21:30:00,19:15:00,1305,2.0,No Info,12287
IndiGo,2019-05-27,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,2754
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,15:15:00,1120,1.0,In-flight meal not included,11087
Multiple carriers,2019-03-27,Delhi,Cochin,07:05:00,21:20:00,855,2.0,No Info,6128
Jet Airways,2019-05-21,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,12:35:00,1045,2.0,In-flight meal not included,11150
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No Info,14914
Multiple carriers,2019-05-18,Delhi,Cochin,10:20:00,19:15:00,535,1.0,No Info,8476
Air Asia,2019-05-01,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,4409
Jet Airways,2019-06-12,Delhi,Cochin,12:15:00,04:25:00,970,2.0,No Info,14300
Air India,2019-06-15,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,11241
IndiGo,2019-06-06,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,14714
Air India,2019-06-09,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Air India,2019-05-21,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,8366
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,7064
Jet Airways,2019-05-21,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4030
Jet Airways,2019-05-09,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,7229
IndiGo,2019-06-27,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No Info,2227
Vistara,2019-03-09,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,6627
IndiGo,2019-03-06,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,7673
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,In-flight meal not included,9899
Jet Airways,2019-04-01,Kolkata,Banglore,20:25:00,10:55:00,870,1.0,No Info,11467
Jet Airways,2019-03-21,Delhi,Cochin,18:20:00,18:50:00,1470,2.0,No Info,12604
Vistara,2019-05-01,Kolkata,Banglore,17:00:00,20:20:00,1640,1.0,No Info,8610
IndiGo,2019-05-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,6628
Jet Airways,2019-06-09,Kolkata,Banglore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,10844
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,In-flight meal not included,8834
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,In-flight meal not included,7064
Air India,2019-03-27,Delhi,Cochin,13:05:00,07:40:00,1115,2.0,No Info,8875
Air Asia,2019-05-12,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No Info,5320
Multiple carriers,2019-03-06,Delhi,Cochin,09:00:00,15:30:00,390,1.0,In-flight meal not included,15136
IndiGo,2019-04-06,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,4423
Air Asia,2019-06-03,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No Info,8759
Jet Airways,2019-06-24,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,13376
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,23:25:00,975,1.0,No Info,8610
Air India,2019-05-21,Kolkata,Banglore,12:00:00,18:30:00,1830,2.0,No Info,10151
Air Asia,2019-04-27,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,4409
Jet Airways,2019-05-18,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,12373
IndiGo,2019-03-15,Banglore,New Delhi,16:55:00,19:45:00,170,0.0,No Info,8033
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No Info,13067
Jet Airways,2019-06-24,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,10262
Air India,2019-05-18,Kolkata,Banglore,05:50:00,08:55:00,1625,2.0,No Info,12723
IndiGo,2019-05-21,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,2754
Air India,2019-03-21,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,8770
IndiGo,2019-06-06,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Jet Airways,2019-05-27,Delhi,Cochin,02:15:00,12:35:00,620,1.0,No Info,16376
Jet Airways,2019-05-18,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,12373
Multiple carriers,2019-06-27,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,13377
Air India,2019-05-24,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No Info,11201
Vistara,2019-04-18,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,5823
Air India,2019-06-12,Kolkata,Banglore,12:00:00,07:55:00,1195,2.0,No Info,9416
Jet Airways,2019-06-06,Delhi,Cochin,18:25:00,04:25:00,600,2.0,In-flight meal not included,12142
IndiGo,2019-04-06,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,No Info,14388
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,10844
IndiGo,2019-06-24,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,6147
Air India,2019-03-06,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,7931
Vistara,2019-05-24,Kolkata,Banglore,17:00:00,09:05:00,965,1.0,No Info,10027
IndiGo,2019-03-18,Mumbai,Hyderabad,19:05:00,20:30:00,85,0.0,No Info,2754
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,19:50:00,1360,1.0,In-flight meal not included,10844
Jet Airways,2019-05-09,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,12373
SpiceJet,2019-04-01,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No Info,3971
Jet Airways,2019-04-12,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,7229
Air India,2019-04-01,Kolkata,Banglore,07:00:00,05:25:00,1345,2.0,No Info,12219
IndiGo,2019-06-18,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,4804
IndiGo,2019-05-06,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,4804
Multiple carriers,2019-05-21,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,7485
Air India,2019-05-21,Kolkata,Banglore,10:00:00,23:15:00,795,1.0,No Info,11936
Vistara,2019-03-03,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No Info,12476
IndiGo,2019-06-09,Kolkata,Banglore,15:15:00,20:30:00,315,1.0,No Info,5380
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,8586
Jet Airways,2019-06-24,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,10262
Air India,2019-05-21,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,6117
Jet Airways,2019-05-21,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,No Info,16079
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Jet Airways,2019-06-27,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,10262
IndiGo,2019-05-06,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,2754
Air India,2019-05-24,Kolkata,Banglore,09:50:00,12:30:00,1600,2.0,No Info,15170
Vistara,2019-03-12,Mumbai,Hyderabad,07:30:00,09:25:00,1555,1.0,No Info,12080
IndiGo,2019-03-21,Banglore,New Delhi,13:40:00,18:35:00,295,1.0,No Info,7166
Jet Airways,2019-05-21,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,8355
Air India,2019-06-06,Kolkata,Banglore,10:00:00,01:20:00,920,2.0,No Info,13033
Air India,2019-03-27,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,6565
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,In-flight meal not included,9663
SpiceJet,2019-03-24,Banglore,New Delhi,20:30:00,23:20:00,170,0.0,No check-in baggage included,5469
Air India,2019-03-06,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,15428
Multiple carriers,2019-06-03,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,7878
IndiGo,2019-03-03,Banglore,New Delhi,16:55:00,19:45:00,170,0.0,No Info,8855
Air India,2019-05-21,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,11989
IndiGo,2019-03-27,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,4148
Vistara,2019-05-18,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,9555
GoAir,2019-04-15,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,5752
IndiGo,2019-06-01,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
Jet Airways,2019-05-12,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
